Time,X,Y,Z
1750694299.3252444,0.03734377839131867,0.05301796218976257,0.04180953310666091
1750694299.336293,-0.03592471627847318,0.02994944073382117,-0.007248913452007912
1750694299.3497422,0.0200884181698706,0.05524698272131126,0.019119567591457727
1750694299.363224,0.014508603098354765,0.09387473590442862,0.039072756213007355
1750694299.3752754,-0.020374496376237384,0.017602115035685015,-0.009355622567022305
1750694299.3871124,0.05572864501007896,0.01991889332487249,0.009156272356680883
1750694299.3985791,0.009919639430056826,0.03873272300702662,0.0050785506139814605
1750694299.4116347,-0.010736610608277509,0.05860592141391669,0.0038759569102444734
1750694299.42363,0.0069795350081770765,0.05346498650032076,0.030760512597800507
1750694299.435718,-0.0001534925893508855,0.023748553382789195,-0.010216411502158726
1750694299.4476204,0.04383723054648925,0.014807450362090318,-0.001988249255193268
1750694299.4596884,-0.006496228717063919,0.059799383797499696,0.025016045287262763
1750694299.4716852,-0.01669094401559757,0.06560188655029564,0.026695866124977933
1750694299.4830217,-0.016128714058479755,0.0739702969050838,0.02312391002275052
1750694299.495372,-0.010725455084961564,0.0366185892206034,0.039422560854508744
1750694299.5075433,0.031418312666126505,-0.013615753437785677,-0.0004351622377406384
1750694299.5207038,0.04866473559921031,0.029894222432711944,0.026243744727670427
1750694299.532942,0.01502751556021864,0.03993385590538774,0.04317763854257606
1750694299.5464506,-0.0016910779996858764,0.051156256620267467,0.00905549981257147
1750694299.5574515,-0.002494399003256078,0.06128890748995096,0.029809268014377242
1750694299.569888,0.0019135933348694018,0.04144651143086538,0.035632131082687805
1750694299.5797648,0.027035355081851606,0.025510828524987348,0.01318136469073046
1750694299.5918107,0.003929700726761358,0.03875936295982071,-0.0025938019009511533
1750694299.6035347,0.0025678304819489726,0.07695007831534288,0.02384570397163618
1750694299.615611,0.003595475519877366,0.04279199156746524,0.02710036399347022
1750694299.6293163,0.0029272048516122396,0.03652898178269919,0.012839356564095185
1750694299.6394303,0.04168908947536562,0.005500897179726276,0.007283890836818088
1750694299.6509511,0.03404412316679073,0.026047981466426805,0.019121071982015823
1750694299.6626437,0.0009620152376187379,0.03857846427463257,0.015621068603696914
1750694299.6746352,-0.015437636310230336,0.060635467075842595,0.03771282172915164
1750694299.6854062,-0.013755331123960577,0.07688635328613548,0.04849219925385729
1750694299.6978786,-0.00018262788515308905,0.041011330729548635,0.0204769494358498
1750694299.7099924,-0.003216738340110993,0.05414050502388149,0.03969198966414917
1750694299.7234647,-0.010318998830623333,0.029148969470441637,0.004880211560243278
1750694299.7349174,0.012942372926922857,0.03969805838815724,0.006784356246466871
1750694299.7469854,-0.0038480418351567913,0.06745468598962563,0.040809352949673104
1750694299.7583373,-0.005371457176126822,0.032757312735328045,0.016532075178842736
1750694299.769639,0.009212215362534566,0.04053601542870229,0.00707187488152964
1750694299.7813392,0.018831555938529615,0.03545277139414743,0.02181355751349718
1750694299.7933257,0.00323542636291775,0.046724817135550344,0.01413941045838798
1750694299.8056464,0.0007014332252184342,0.047312131266105735,0.02882668205951474
1750694299.8184216,-0.001123526951835454,0.041434483621226134,0.02699262990889938
1750694299.8293662,0.006783232935788228,0.025019926927224875,0.025293491127344893
1750694299.8413072,0.010769134586771135,0.0305248681412228,0.021445426552571045
1750694299.8520045,-0.013376418032416824,0.05769696073376781,0.03699780922834541
1750694299.8643405,-0.004046426735467004,0.02917657441935021,0.011721725384706085
1750694299.8765798,-0.0027780655718939264,0.026862183507343308,0.01837555221327783
1750694299.8889756,0.022369663145087856,0.029803733411329168,0.0038718393757427305
1750694299.900838,0.005035952194438668,0.04849886796961324,0.03927894302840061
1750694299.913837,0.004777777796625209,0.008559914905012341,0.011664223797116725
1750694299.9259882,0.03379031353182486,0.002651944641089964,0.0006433157976383054
1750694299.9374685,0.006875350766157978,0.023393271469191054,0.03818605212789702
1750694299.9484892,-5.7738570614236385e-05,0.018776112015224406,0.04362310510197661
1750694299.9599128,0.006232741048388075,0.01953349317105085,0.023241894651606688
1750694299.9711041,0.02628844241676336,0.015180673152290693,0.021999820053880632
1750694299.9973948,0.01127080140043212,0.014362179835752581,0.019894441679391903
1750694300.0062046,0.009603665828645802,0.01795826560848263,0.012743167758857393
1750694300.014675,0.016996371739601474,0.01801432499746119,0.020732000141850226
1750694300.0234342,0.04536820351593503,0.025119765678324992,0.031753506331266744
1750694300.0325089,0.03946083431516522,0.031957473003548724,0.03346231850190884
1750694300.0422013,0.073543442477041,0.03147153834248552,0.02990581495261024
1750694300.0546324,0.0946815152612177,0.036773135111630675,0.03098847985645944
1750694300.0651262,0.1139925504744766,0.06813774358925422,0.020288155141742294
1750694300.0789552,0.14142429226732017,0.07616758070961795,0.021959930180533473
1750694300.0920527,0.17100583170113134,0.0852996220315579,0.012288076653352452
1750694300.1036997,0.18633844849995398,0.10007843873595798,0.02444430123842496
1750694300.1163042,0.19932147399544892,0.12592451831005677,0.027166874752616747
1750694300.1274927,0.22656566693855446,0.12997399018139072,0.03887596523452372
1750694300.1402454,0.24469992158778273,0.14465010694772984,0.03403981651683383
1750694300.1512623,0.26816110717435515,0.15354322583726962,0.027801395565660622
1750694300.1635973,0.2871999301683411,0.17330797738482448,0.027190905470739966
1750694300.1766617,0.32431163000072855,0.19009953308142977,0.0220353188603182
1750694300.1890883,0.33691713560518305,0.20555558157070894,0.029272537450423804
1750694300.2013113,0.34926162672674993,0.2147066431155499,0.035061773142305276
1750694300.2142413,0.381388957725586,0.22159617616185176,0.023552207875587695
1750694300.2263582,0.4031913828330093,0.24065483873617446,0.022929577680553665
1750694300.237919,0.4294066437963821,0.25905414260908366,0.019135081299906126
1750694300.249327,0.4536871642868424,0.259935160780094,0.02423558994042119
1750694300.260143,0.4715364021658912,0.26341925220966034,0.012955472047947749
1750694300.2725816,0.4922287300274806,0.28596464683547707,0.027772711008683178
1750694300.285269,0.5237581460523815,0.28722410583837366,0.017562137069526407
1750694300.2969067,0.5308030865775449,0.3090577269937828,0.028040514839141606
1750694300.3082905,0.5491026847788847,0.326365234222147,0.03151351150929193
1750694300.3201783,0.573094232638446,0.3353154044349255,0.03648871203699698
1750694300.346471,0.6065146841519841,0.3457733590089362,0.010955461773655894
1750694300.356058,0.6250584554849368,0.35114151958468465,0.03360281605732528
1750694300.3649254,0.6473851493738322,0.3635857950189208,0.03035324265083546
1750694300.3771143,0.6746235363322808,0.37863188834836753,0.01777995902498396
1750694300.3936205,0.6886275690747876,0.3970344688666169,0.025816127431192964
1750694300.4034593,0.7133183417568579,0.4016133911243839,0.02047714550675669
1750694300.413273,0.744652154893877,0.41364782979416803,0.014261238033317239
1750694300.4227755,0.7602521508168945,0.42189501804954105,0.018896307384267445
1750694300.4321077,0.7723759795322526,0.4412157598829621,0.022378661517699263
1750694300.4417186,0.8041245004061314,0.4519732579600503,0.012872286322069949
1750694300.4513316,0.8178751170052656,0.4720687593784757,0.023273006086489183
1750694300.4643495,0.8357169460443077,0.4807083111111653,0.033722261849500765
1750694300.4763463,0.8719447141129345,0.48669298070297073,0.018756486426921647
1750694300.4877167,0.8919388490662409,0.503190923467314,0.030677320961401983
1750694300.4987855,0.9055309295019472,0.5096279074363923,0.028909216297710573
1750694300.5099275,0.9196417645993723,0.5225678699540354,0.031315022009374444
1750694300.5223992,0.9440206727207616,0.5407720487389187,0.02698704548983684
1750694300.5339036,0.9726611094319463,0.551648474978236,0.025061931271742176
1750694300.5449953,0.9904764302295685,0.5685846423462474,0.03442738517308666
1750694300.5586662,1.0261495786951982,0.5787713226446639,0.022452656076724826
1750694300.5710664,1.048120716295086,0.5804480718529785,0.027092466549538688
1750694300.582869,1.0596932539495174,0.5894820015621394,0.03485760589656458
1750694300.5956657,1.0895983729570364,0.6104339960316009,0.024213201875671057
1750694300.6078918,1.1055269591642956,0.6240360397103882,0.032014881995042495
1750694300.6190386,1.1283392287165008,0.6299010626234693,0.03134150840732059
1750694300.6304517,1.1479766272714542,0.6431897470387844,0.0262326911457802
1750694300.6450157,1.169212344097742,0.6547885999490065,0.026885408639062556
1750694300.6546311,1.1915774092389446,0.6701103322148273,0.03107650016630819
1750694300.6669827,1.2243843253591797,0.6811153665924798,0.026727267520064952
1750694300.680766,1.2477500596769893,0.6907325383287244,0.033370356449047005
1750694300.6916883,1.2709494265201664,0.7074374275114379,0.02344231777051669
