scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed,feature_w,geometric_w,temporal_w,adaptation_frozen
0,cloud000000.pcd,0.04628814938604738,0.03297005320700512,0.0,0.07512871155570015,4.304558092397356,0.0,True,0.0,1.0,0.0,True
1,cloud000001.pcd,0.013172207710190911,0.035815552075838177,0.0,0.03224292999647372,1.8473838079337064,0.0,True,0.0,1.0,0.0,True
2,cloud000002.pcd,0.042011770778614815,0.0462928963054625,0.0,-0.004194599635881483,-0.24033285588312087,0.0,True,0.0,1.0,0.0,True
3,cloud000003.pcd,0.021392650808510945,0.044488520322814265,0.0,-0.004749654647124847,-0.27213516542495203,0.3333333333333333,True,0.0,1.0,0.0,True
4,cloud000004.pcd,0.016106881792899822,0.07033775609918999,0.0,0.1516370140590146,8.688160923547466,0.33331433882666844,True,0.0,1.0,0.0,True
5,cloud000005.pcd,-0.05195727928133942,0.1333370845291929,0.0,0.1640953949037263,9.401973565516075,0.33326362376557783,True,0.0,1.0,0.0,True
6,cloud000006.pcd,-0.11706648200521338,0.15249417886452155,0.0,0.17251297585385827,9.884265427668359,0.3331923675816875,True,0.0,1.0,0.0,True
7,cloud000007.pcd,-0.20609375276742456,0.15019255529532874,0.0,0.15968979320707152,9.149551182082082,0.3331932036244381,True,0.0,1.0,0.0,True
8,cloud000008.pcd,-0.2607867139119307,0.1583192686304346,0.0,0.19572695782488506,11.214328620300977,0.33327494590607115,True,0.0,1.0,0.0,True
9,cloud000009.pcd,-0.30130334685475346,0.16834634668936407,0.0,0.21646737120815562,12.40266677251903,0.3333136325210118,True,0.0,1.0,0.0,True
10,cloud000010.pcd,-0.4217040544394117,0.2104475982818621,0.0,0.22198189310740066,12.718625603378237,0.3333206247768442,True,0.0,1.0,0.0,True
11,cloud000011.pcd,-0.6642244129449965,0.3168194014233531,0.0,0.17276817440676281,9.898887227687634,0.3332906556764546,True,0.0,1.0,0.0,True
12,cloud000012.pcd,-0.7566335929374569,0.36423279940608916,0.0,0.21715272455283224,12.441934626644175,0.3332786011816899,True,0.0,1.0,0.0,True
13,cloud000013.pcd,-0.8149924510090533,0.43190863759184894,0.0,0.2842612899245694,16.286972191622496,0.3331207879529502,True,0.0,1.0,0.0,True
14,cloud000014.pcd,-0.9205232679955506,0.4196902453926187,0.0,0.2818177924452195,16.146970098804893,0.3331853721543418,True,0.0,1.0,0.0,True
15,cloud000015.pcd,-1.06043315787981,0.4228000257192147,0.0,0.19637066879883736,11.2512105423347,0.333175972416365,True,0.0,1.0,0.0,True
16,cloud000016.pcd,-1.0386431299807406,0.3775775689867129,0.0,0.13602615076105584,7.79372434201875,0.33328113587915004,True,0.0,1.0,0.0,True
17,cloud000017.pcd,-1.1461656917190344,0.39681995000260806,0.0,0.13373127438242607,7.662237611018999,0.3331908902451643,True,0.0,1.0,0.0,True
18,cloud000018.pcd,-1.279399515098705,0.4529970425429612,0.0,0.16503820986901602,9.455992883888948,0.33317672890861505,True,0.0,1.0,0.0,True
19,cloud000019.pcd,-1.3712270750499158,0.5202038235129527,0.0,0.26914812524921405,15.421051640638433,0.33318223319127477,True,0.0,1.0,0.0,True
20,cloud000020.pcd,-1.5000856518006243,0.6013679544202989,0.0,0.35929631040118015,20.586162180610003,0.33326002850015646,True,0.0,1.0,0.0,True
21,cloud000021.pcd,-1.6306073393464628,0.6108092854598579,0.0,0.3629722455272121,20.796777749095526,0.3333148210688011,True,0.0,1.0,0.0,True
22,cloud000022.pcd,-1.7785954480449713,0.6462832219391212,0.0,0.34517203378116534,19.776900741607854,0.333250950172746,True,0.0,1.0,0.0,True
23,cloud000023.pcd,-1.897869455846762,0.6631597688176861,0.0,0.3486113667838814,19.973960007003537,0.33331451729231454,True,0.0,1.0,0.0,True
24,cloud000024.pcd,-2.0279299745632073,0.7076714852241779,0.0,0.33142729167236823,18.989385028278036,0.3332914157399909,True,0.0,1.0,0.0,True
25,cloud000025.pcd,-2.1774483775007,0.7610891094920393,0.0,0.3743181901639656,21.446852491370596,0.3333260043734656,True,0.0,1.0,0.0,True
26,cloud000026.pcd,-2.3324544457183563,0.8263002945592424,0.0,0.4572575098796838,26.198925466767424,0.33331673400151357,True,0.0,1.0,0.0,True
27,cloud000027.pcd,-2.4557866211634725,0.8552333283282371,0.0,0.608140128735886,34.84386272910882,0.33332100121222313,True,0.0,1.0,0.0,True
28,cloud000028.pcd,-2.5795885527625058,0.880496483751756,0.0,0.74200889828834,42.51397823307386,0.33332112478185777,True,0.0,1.0,0.0,True
29,cloud000029.pcd,-2.6980546980342757,0.8840533492695362,0.0,0.8572990518581779,49.119617452040686,0.3333178759199633,True,0.0,1.0,0.0,True
30,cloud000030.pcd,-2.825805152650538,0.8737927747802957,0.0,0.9382178134630988,53.75592097542791,0.333311205126324,True,0.0,1.0,0.0,True
31,cloud000031.pcd,-2.987838299242254,0.8679836203270778,0.0,1.0241841032983605,58.68142656338679,0.333331852242024,True,0.0,1.0,0.0,True
32,cloud000032.pcd,-3.1395490906375074,0.8648818494653004,0.0,1.1311839358052427,64.81206537463785,0.3333260482238206,True,0.0,1.0,0.0,True
33,cloud000033.pcd,-3.2485649638203324,0.8274578728149069,0.0,1.225252484225784,70.20179618405689,0.3333232112255116,True,0.0,1.0,0.0,True
34,cloud000034.pcd,-3.334033121703394,0.7619097845658835,0.0,1.3247082614439092,75.90019246684884,0.3333148714031727,True,0.0,1.0,0.0,True
