scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed,feature_w,geometric_w,temporal_w,adaptation_frozen
17,cloud000017.pcd,1.5193030682872508,-0.12626542378446554,0.0,-0.08366403496081193,-4.793596100289491,0.3160416336599128,True,1.0,0.0,0.0,True
18,cloud000018.pcd,1.6385867385561277,-0.1460815824609138,0.0,-0.08036219523486127,-4.604414619363886,0.2825970149430477,True,1.0,0.0,0.0,True
19,cloud000019.pcd,1.7569757719759296,-0.16943090163276203,0.0,-0.07847764907738054,-4.496438078242644,0.3175476373480327,True,1.0,0.0,0.0,True
20,cloud000020.pcd,1.8933206203898252,-0.18620350273246247,0.0,-0.07447845385459244,-4.267301070528005,0.31474526660631036,True,1.0,0.0,0.0,True
21,cloud000021.pcd,1.9967998403555705,-0.20409998570467935,0.0,-0.06646246214971553,-3.8080185772266804,0.31778070200842284,True,1.0,0.0,0.0,True
22,cloud000022.pcd,2.103535535250411,-0.23419781127074946,0.0,-0.06857461149284931,-3.929035820289575,0.32135411564957533,True,1.0,0.0,0.0,True
23,cloud000023.pcd,2.2368973085237807,-0.25717236548066447,0.0,-0.0687421370338776,-3.938634326751142,0.3198843119056062,True,1.0,0.0,0.0,True
24,cloud000024.pcd,2.3251959878158894,-0.28905202836019295,0.0,-0.06487679701978179,-3.7171666575604134,0.3188790784664641,True,1.0,0.0,0.0,True
25,cloud000025.pcd,2.4575883575564914,-0.3174800514017266,0.0,-0.06951637324611727,-3.98299479405867,0.3183243344342641,True,1.0,0.0,0.0,True
26,cloud000026.pcd,2.5969046170560874,-0.32429935023647105,0.0,-0.06358963207591721,-3.64341753873978,0.3209600435114858,True,1.0,0.0,0.0,True
27,cloud000027.pcd,2.733676134597935,-0.3512949335720247,0.0,-0.06132064339437128,-3.513414063524245,0.31796447638024344,True,1.0,0.0,0.0,True
28,cloud000028.pcd,2.860211616348026,-0.3659855745004174,0.0,-0.06232963241078423,-3.571224875739763,0.3045538111884827,True,1.0,0.0,0.0,True
29,cloud000029.pcd,3.0130766341339186,-0.38162912088113493,0.0,-0.06055626087128812,-3.4696181710180185,0.3197511076182075,True,1.0,0.0,0.0,True
30,cloud000030.pcd,3.1268895317727115,-0.39243546502368337,0.0,-0.05281584061595955,-3.0261247587301163,0.31561415810381765,True,1.0,0.0,0.0,True
31,cloud000031.pcd,3.228270581329369,-0.38601546562302863,0.0,-0.054276262446882384,-3.109800765950763,0.3206902112092869,True,1.0,0.0,0.0,True
32,cloud000032.pcd,3.3375074388768335,-0.40848983056527527,0.0,-0.05927277006750185,-3.3960795649172115,0.326825455019279,True,1.0,0.0,0.0,True
33,cloud000033.pcd,3.4429254590875473,-0.41794257931664786,0.0,-0.05659469379223406,-3.2426370971302516,0.3128888738871251,True,1.0,0.0,0.0,True
34,cloud000034.pcd,3.5179276737651093,-0.4337905503034879,0.0,-0.053683937102311105,-3.0758630236081967,0.31751850306467644,True,1.0,0.0,0.0,True
35,cloud000035.pcd,3.5246895022992315,-0.4257541668902812,0.0,-0.0297875720275525,-1.7067021591207066,0.32421719409091465,True,1.0,0.0,0.0,True
36,cloud000036.pcd,3.5448579704631533,-0.4075558888288469,0.0,0.054618964949915944,3.1294361730031555,0.32590107702334475,True,1.0,0.0,0.0,True
37,cloud000037.pcd,3.5597486504499547,-0.4009377620007468,0.0,0.15895085956062233,9.10721340280033,0.3206729999142415,True,1.0,0.0,0.0,True
38,cloud000038.pcd,3.55191177309226,-0.4250371003147093,0.0,0.27821083645123323,15.940306743460066,0.3223436634120676,True,1.0,0.0,0.0,True
39,cloud000039.pcd,3.5364488479642704,-0.4050813473920424,0.0,0.39308207313820986,22.52194379307217,0.3169136362402243,True,1.0,0.0,0.0,True
40,cloud000040.pcd,3.5349377540800044,-0.42277150037859906,0.0,0.4993432373576997,28.610260028995494,0.31392443325793723,True,1.0,0.0,0.0,True
41,cloud000041.pcd,3.558567893425401,-0.43965833300401613,0.0,0.6226361600945693,35.67442414565067,0.31562329609436107,True,1.0,0.0,0.0,True
42,cloud000042.pcd,3.5488315624785116,-0.43017717556446494,0.0,0.650007065754025,37.24266152138822,0.31647802985586143,True,1.0,0.0,0.0,True
43,cloud000043.pcd,3.632649839567919,-0.3877356798528608,0.0,0.6564809842495437,37.613589728093125,0.31996299695923963,True,1.0,0.0,0.0,True
44,cloud000044.pcd,3.7300395900628533,-0.30716545402764694,0.0,0.6582701234274535,37.71609985194886,0.3238814827636108,True,1.0,0.0,0.0,True
45,cloud000045.pcd,3.846431086036236,-0.2217758436814021,0.0,0.6564069291180361,37.60934668160645,0.3224648688453684,True,1.0,0.0,0.0,True
46,cloud000046.pcd,3.941298241489297,-0.15324216958841896,0.0,0.6602491296974127,37.82948855884745,0.3214895922583471,True,1.0,0.0,0.0,True
47,cloud000047.pcd,4.03445921114271,-0.09558991873970576,0.0,0.6624381533542829,37.95491037564041,0.3243337712961498,True,1.0,0.0,0.0,True
48,cloud000048.pcd,4.134103985352003,-0.028599442704570988,0.0,0.662530449275777,37.96019854240829,0.3271537009240055,True,1.0,0.0,0.0,True
49,cloud000049.pcd,4.2167320755987365,0.04298764496150169,0.0,0.6583484085896538,37.72058526134144,0.32373481509775154,True,1.0,0.0,0.0,True
50,cloud000050.pcd,4.301659665567232,0.11787020967302426,0.0,0.6551568424885009,37.53772199370835,0.32220420452722814,True,1.0,0.0,0.0,True
51,cloud000051.pcd,4.417876339516498,0.18657879550546985,0.0,0.6523085020634816,37.37452410873824,0.3218833042401439,True,1.0,0.0,0.0,True
52,cloud000052.pcd,4.522380895546263,0.25234528717197063,0.0,0.6542863768516386,37.487847986504974,0.31833499246086255,True,1.0,0.0,0.0,True
53,cloud000053.pcd,4.637157264914407,0.3297393207063968,0.0,0.6587319274647228,37.742559274246496,0.3197122901042682,True,1.0,0.0,0.0,True
54,cloud000054.pcd,4.7408977121021305,0.3897882716806479,0.0,0.6582430072997923,37.71454621227714,0.32465353738186886,True,1.0,0.0,0.0,True
55,cloud000055.pcd,4.828632751491735,0.45550806075717815,0.0,0.6571874843101978,37.65406919979434,0.326766758012203,True,1.0,0.0,0.0,True
56,cloud000056.pcd,4.9200974509636985,0.5394451277364577,0.0,0.6583633761099881,37.721442837086364,0.32490770166554894,True,1.0,0.0,0.0,True
57,cloud000057.pcd,4.936347246280068,0.5715853742021015,0.0,0.6652481035159284,38.115908660544804,0.32566249920238616,True,1.0,0.0,0.0,True
58,cloud000058.pcd,4.942759435815513,0.5745100649328962,0.0,0.641323855998693,36.74515024978087,0.32567768532679425,True,1.0,0.0,0.0,True
59,cloud000059.pcd,4.936290205821502,0.5702380616400814,0.0,0.5374677583825765,30.79463417967871,0.32296435659711653,True,1.0,0.0,0.0,True
60,cloud000060.pcd,4.966411212714623,0.5730296357337155,0.0,0.4181204301586454,23.956535976284883,0.3251104224423245,True,1.0,0.0,0.0,True
61,cloud000061.pcd,4.955752647437033,0.551503559033432,0.0,0.3046898377655149,17.457441764489765,0.3247436208014726,True,1.0,0.0,0.0,True
62,cloud000062.pcd,4.969898156140662,0.582276284111169,0.0,0.21266566151045666,12.184844851906922,0.32036439319925114,True,1.0,0.0,0.0,True
63,cloud000063.pcd,4.97583434928534,0.5764303665871279,0.0,0.0836038625037459,4.790148472456675,0.3167470463753308,True,1.0,0.0,0.0,True
64,cloud000064.pcd,4.97734867995847,0.5599941938875171,0.0,0.025321970049336215,1.450842012783642,0.3077469781548665,True,1.0,0.0,0.0,True
65,cloud000065.pcd,5.040871547465128,0.5506099048293829,0.0,0.023831911311123888,1.3654679358574868,0.3160917937772159,True,1.0,0.0,0.0,True
66,cloud000066.pcd,5.197361659517369,0.5527070439489628,0.0,0.021586819962264782,1.236833676946527,0.3184407703849836,True,1.0,0.0,0.0,True
67,cloud000067.pcd,5.310796864838725,0.5421640779119313,0.0,0.0206696133575169,1.1842816095529496,0.32065672890236635,True,1.0,0.0,0.0,True
68,cloud000068.pcd,5.475243464490795,0.5267221953504291,0.0,0.01903731585346486,1.0907578516610292,0.3219028197628535,True,1.0,0.0,0.0,True
69,cloud000069.pcd,5.583516121448158,0.5500529458717769,0.0,0.022422883567282205,1.284736592918518,0.325166122443499,True,1.0,0.0,0.0,True
70,cloud000070.pcd,5.724100223072397,0.5274486355117367,0.0,0.02447743113721443,1.402453497484494,0.3266071947540457,True,1.0,0.0,0.0,True
71,cloud000071.pcd,5.837434004293242,0.5188964935271244,0.0,0.025359346320763525,1.4529835153903623,0.3286134158928304,True,1.0,0.0,0.0,True
72,cloud000072.pcd,6.008988440767968,0.500517676313251,0.0,0.02751578434699513,1.5765383130749548,0.3177333383075654,True,1.0,0.0,0.0,True
73,cloud000073.pcd,6.1599972507829355,0.49065145723219616,0.0,0.02851478315728243,1.6337767286430074,0.32536259370512405,True,1.0,0.0,0.0,True
74,cloud000074.pcd,6.279942179746365,0.48408482108229534,0.0,0.028179932659239466,1.614591208337292,0.3269761451777253,True,1.0,0.0,0.0,True
75,cloud000075.pcd,6.3958105482681304,0.48400933070096885,0.0,0.025887255237910866,1.4832304683102264,0.32857005201934536,True,1.0,0.0,0.0,True
76,cloud000076.pcd,6.550418733044627,0.4555335158213143,0.0,0.027456729181539935,1.5731547013359253,0.3279156131257838,True,1.0,0.0,0.0,True
77,cloud000077.pcd,6.630298220616566,0.46740267827435306,0.0,0.028018043249842296,1.6053156284309686,0.32498493472403883,True,1.0,0.0,0.0,True
78,cloud000078.pcd,6.800393882316083,0.43423363086757305,0.0,0.028844468530684484,1.6526663091061398,0.32406690744172034,True,1.0,0.0,0.0,True
79,cloud000079.pcd,6.913579151882233,0.4412517563150109,0.0,0.029201131102920632,1.6731015692055509,0.3255178023172593,True,1.0,0.0,0.0,True
80,cloud000080.pcd,7.085820366662189,0.4402685641660706,0.0,0.029561953006694106,1.6937751414476465,0.3252482296527288,True,1.0,0.0,0.0,True
81,cloud000081.pcd,7.195062830947003,0.43135954581731256,0.0,0.02817966867994007,1.614576083437558,0.3278949478623336,True,1.0,0.0,0.0,True
82,cloud000082.pcd,7.344329859890144,0.4338368237150411,0.0,0.028357231023216606,1.6247496563077566,0.32702375302199677,True,1.0,0.0,0.0,True
83,cloud000083.pcd,7.481628256197596,0.4028686929781039,0.0,0.027600241493279495,1.581377351106768,0.32623751617518854,True,1.0,0.0,0.0,True
84,cloud000084.pcd,7.628062576481237,0.38634566998136194,0.0,0.028405940081441608,1.6275404797681061,0.3267838046427433,True,1.0,0.0,0.0,True
85,cloud000085.pcd,7.696028722424974,0.39023484253485996,0.0,0.02814717839724342,1.612714527363853,0.3284089835568946,True,1.0,0.0,0.0,True
86,cloud000086.pcd,7.88755272985661,0.36034733096513966,0.0,0.031691146947223844,1.8157689680048292,0.32533840664967767,True,1.0,0.0,0.0,True
87,cloud000087.pcd,7.971545330228805,0.36085733574987766,0.0,0.036525252525509824,2.092742815361264,0.3264385612856193,True,1.0,0.0,0.0,True
