scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed,feature_w,geometric_w,temporal_w,adaptation_frozen
0,cloud000000.pcd,-0.010653263941580431,0.002039033178671265,0.0,-0.0018580777683802274,-0.10646001413527355,0.0,True,1.0,0.0,0.0,True
1,cloud000001.pcd,-0.01683223730458057,-0.0035267384933175467,0.0,-0.0017946467062846837,-0.10282568198716666,0.0,True,1.0,0.0,0.0,True
2,cloud000002.pcd,-0.005697122155728377,-5.790491474129498e-06,0.0,0.001977851162317352,0.11332252410582859,0.49294516933945093,True,1.0,0.0,0.0,True
3,cloud000003.pcd,-0.005025409007903207,-1.1166752480379352e-05,0.0,0.0005436819323135247,0.03115068011908226,0.330076575278057,True,1.0,0.0,0.0,True
4,cloud000004.pcd,-0.00024035364507818662,0.0013652246541950228,0.0,0.0015579994752719368,0.08926679441667885,0.32957676411713566,True,1.0,0.0,0.0,True
5,cloud000005.pcd,0.00418703242692132,-0.003078252591568704,0.0,0.0004933110953810159,0.02826464375230781,0.32828216616293515,True,1.0,0.0,0.0,True
6,cloud000006.pcd,0.009827272287282817,-0.009949961508215853,0.0,0.0008012645653918166,0.045909077870335255,0.32920059251992795,True,1.0,0.0,0.0,True
7,cloud000007.pcd,0.0151602533338401,0.00040449552557163954,0.0,0.026188118668586963,1.5004686730977936,0.3293976098471212,True,1.0,0.0,0.0,True
8,cloud000008.pcd,-0.00018356905786584034,0.0159406515761632,0.0,0.14842487499913848,8.504118912207444,0.3281048244811764,True,1.0,0.0,0.0,True
9,cloud000009.pcd,-0.007513116472665251,0.015782849006039698,0.0,0.28822296458573005,16.513959429510923,0.3224523514454332,True,1.0,0.0,0.0,True
10,cloud000010.pcd,-0.02986757644495191,0.04861471722943905,0.0,0.42290574507659684,24.23071432472449,0.3228254090122831,True,1.0,0.0,0.0,True
11,cloud000011.pcd,7.901121911297812e-05,0.04989535014475737,0.0,0.5550250598662338,31.80059345433105,0.3269127446202558,True,1.0,0.0,0.0,True
12,cloud000012.pcd,0.10094806482297163,0.10080600761702511,0.0,0.574174856839756,32.89779599944627,0.3241603890431725,True,1.0,0.0,0.0,True
