Time,X,Y,Z
1747972080.1536527,-0.023380449743113603,0.002767911217779324,-0.005237480397990478
1747972080.1704984,-0.031186846118800893,0.008741668903043011,-0.005219022593793453
1747972080.1916614,-0.025745705038041036,0.005987211069882723,-0.00045768999722906685
1747972080.215848,-0.026497964339737154,0.012326446336792812,-0.00478269769380285
1747972080.2346437,-0.03967971057657956,0.012859973504002028,-0.0036591312534986695
1747972080.2520943,-0.023906692180021828,0.005464265645486144,0.0009363489952017281
1747972080.2756245,-0.03216981315215179,0.011698756862582226,-0.0005692578103493544
1747972080.2974045,-0.03747934911647487,0.011215536763328858,-0.0056564476075014495
1747972080.3155892,-0.027925912364681647,0.013605728944480618,-0.003347042465218064
1747972080.333472,-0.009434035758826254,0.016969835936754343,-0.003316014525573888
1747972080.3548942,0.021148511647875318,0.01890971000679477,-0.00738893977510889
1747972080.3753061,0.0627046314728054,0.01111983033467194,-0.00738690853074052
1747972080.3993802,0.09550720815506618,0.00858230284611002,-0.0006568283779728048
1747972080.418004,0.12900732015037264,-0.0003654774160559845,-0.0016701590674902539
1747972080.434933,0.1586611273918495,0.006881205562851624,0.005468339636836523
1747972080.4563575,0.17909264114594856,0.004772936360916349,0.0029684456370542072
1747972080.47829,0.21508289907849906,-0.005732114657917703,-0.006540536297342299
1747972080.496017,0.25612287813319357,-0.00613716889923497,0.0005530708699142965
1747972080.5162644,0.2740512511417031,-0.001477062576599616,0.00032861254781844636
1747972080.5394437,0.30199478902699783,0.0007292672865923306,-0.0024772312878561203
1747972080.5580442,0.3258325639330394,0.0010718222751970629,-0.002435532636962816
1747972080.5751045,0.35271833739416797,0.00044788069762545946,0.0022087605983981294
1747972080.5961423,0.3866121988596633,-0.0034797089770424766,0.0011837360833301177
1747972080.6196904,0.4191207703597565,-0.0031623175929680193,0.0030017464874238747
1747972080.6385205,0.45320062389221394,-0.005929677901150137,0.002860607279052597
1747972080.6556687,0.4774117213322913,-0.0017972328721273057,0.0033317991828154393
1747972080.6773489,0.49865899397304053,-0.0024280561290621473,0.007393624804779645
1747972080.6987176,0.5336305321091813,0.000499195612363156,0.0044069023256300315
1747972080.7199461,0.5687320157904948,-0.001026025596923399,0.007027456717646983
1747972080.7400796,0.5948817762072439,-0.001234201680905802,0.005817124462546443
1747972080.7563944,0.6270118069143679,0.0003942664042501716,0.007044729260383017
1747972080.7785017,0.6466774330966215,-0.0012030039474110641,0.006688970792545591
1747972080.7960784,0.6788312558694999,-0.00398514514340462,0.007215126365541914
1747972080.8200903,0.7183307928294298,-0.011416677460428775,0.008811619109999903
1747972080.840506,0.7409145544636546,-0.005428930967753598,0.012890551860467373
1747972080.856459,0.767505904323776,-0.004136170017386839,0.010866944557636616
1747972080.879233,0.7946795123905721,-0.005318153129059185,0.0070014635165158
1747972080.8976555,0.8326420336534481,-0.00710372433415655,0.004719080441977507
1747972080.9160569,0.8473584421273926,-0.007195118529390135,0.01042067151721406
1747972080.9415603,0.8847641842158024,-0.003406389982520638,0.01613426776471339
1747972080.9576874,0.9169974136249589,-0.006876275012534438,0.014222275158462118
