scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
49,cloud000049.pcd,-3.369448768040494,2.080983665093814,0.0,1.2195233038575406,69.87353832888735,0.2713868090214449,True
50,cloud000050.pcd,-3.3756482508038728,2.0842507002183734,0.0,1.2214789867720257,69.98559070595319,0.26958114448046694,True
51,cloud000051.pcd,-3.4134441289671495,2.0887241199448963,0.0,1.2259543778810358,70.24201172816983,0.2711827558022874,True
52,cloud000052.pcd,-3.4107462897344902,2.092925864325437,0.0,1.2194768892930397,69.8708789702335,0.2715355887721102,True
53,cloud000053.pcd,-3.4233896924469964,2.11014315095711,0.0,1.2176627597441074,69.76693700358972,0.2720412626386622,True
54,cloud000054.pcd,-3.416146387783244,2.1136762649355583,0.0,1.2168465667672599,69.72017259074813,0.27193799193835505,True
55,cloud000055.pcd,-3.4317903169648143,2.105059846241271,0.0,1.2176306093413816,69.76509492120387,0.2722903820656257,True
56,cloud000056.pcd,-3.428427961982647,2.09609138316139,0.0,1.2160762616361236,69.67603735779674,0.2708232842210437,True
57,cloud000057.pcd,-3.414525744152088,2.095244814595847,0.0,1.2185098983528189,69.81547447053147,0.2711859144923701,True
58,cloud000058.pcd,-3.416871904148512,2.098774508429453,0.0,1.2181704683918606,69.79602656632827,0.2715479686937276,True
59,cloud000059.pcd,-3.4237415160833926,2.0878230841309593,0.0,1.221160339163817,69.9673335428509,0.27077553421260914,True
60,cloud000060.pcd,-3.4089857384507534,2.097412689487356,0.0,1.2169148636322915,69.72408571286842,0.27142004139415843,True
61,cloud000061.pcd,-3.4067383909151374,2.0945749416621857,0.0,1.2191084297292099,69.84976779230482,0.2721727587422726,True
62,cloud000062.pcd,-3.409563733998752,2.093313927883459,0.0,1.222932533188906,70.06887278096679,0.2714748514695285,True
63,cloud000063.pcd,-3.4168229919590205,2.0965374450356262,0.0,1.2231795533528655,70.0830259938163,0.2718196820614422,True
64,cloud000064.pcd,-3.4065992483386283,2.107732443942004,0.0,1.2201049595039932,69.90686474255904,0.27182339257439,True
65,cloud000065.pcd,-3.3952868095616653,2.106893154128315,0.0,1.212942719552452,69.49649862147574,0.2720312093949874,True
66,cloud000066.pcd,-3.4053707606915165,2.0906451669066812,0.0,1.2289755859482066,70.41511419944959,0.26887611513103293,True
67,cloud000067.pcd,-3.4442947450016574,2.1042737167814316,0.0,1.3489036158997705,77.28648416099274,0.27072539213639785,True
68,cloud000068.pcd,-3.4891586462913273,2.133905388152361,0.0,1.4963594581628004,85.73508158721114,0.26698445333486837,True
69,cloud000069.pcd,-3.5140760505167807,2.1661964097227058,0.0,1.5708880517177755,90.00525545095712,0.2670968146651641,True
70,cloud000070.pcd,-3.549954631009574,2.1913576573991684,0.0,1.7028078178664259,97.56370128562757,0.2681537014386023,True
71,cloud000071.pcd,-3.624704344759377,2.1738336401154204,0.0,1.89057399833206,108.32191096160018,0.2679808232321894,True
72,cloud000072.pcd,-3.6635332113314933,2.2073743495534734,0.0,2.0492851357802646,117.41538929910301,0.2652352814197434,True
73,cloud000073.pcd,-3.7133743591737467,2.2180482270157715,0.0,2.1944455093764463,125.73246605870649,0.2656007060838029,True
74,cloud000074.pcd,-3.756898355296494,2.2376880504912053,0.0,2.323423146603969,133.12234032341294,0.2596816780366016,True
75,cloud000075.pcd,-3.83352207343719,2.2181078264460767,0.0,2.47916629152525,142.0457652154967,0.26341089982444277,True
76,cloud000076.pcd,-3.864919223601555,2.2154509986279547,0.0,2.6393595212593226,151.22416118582868,0.26286946490338486,True
77,cloud000077.pcd,-3.9223048313243787,2.2244058002737086,0.0,2.763133828740531,158.31590661665643,0.2637712374284096,True
78,cloud000078.pcd,-3.917380380760483,2.208195622518724,0.0,2.8622206337312917,163.99316234806284,0.26701546049775937,True
79,cloud000079.pcd,-3.9697252741133022,2.1897784160392595,0.0,2.971123684970653,170.2328475601752,0.2662930953874833,True
80,cloud000080.pcd,-3.9817265153713253,2.1469072412152506,0.0,3.1230319735236716,178.93655136731863,0.26741027856564553,True
81,cloud000081.pcd,-3.999195211817446,2.100409638391929,0.0,-3.021777408466776,-173.1350921331257,0.26695330969252556,True
82,cloud000082.pcd,-3.979349278556431,2.0408743486932237,0.0,-2.8653456336606853,-164.17221165499578,0.2290496952480254,True
83,cloud000083.pcd,-3.980538293425352,2.0160032514274926,0.0,-2.7180689766357693,-155.73388078667236,0.22830531017868227,True
84,cloud000084.pcd,-3.946488150764339,1.9541547977267733,0.0,-2.582936898118333,-147.9913830107928,0.2260707442158857,True
85,cloud000085.pcd,-3.945289239726384,1.9348338046337177,0.0,-2.441827718521443,-139.90642256933745,0.22412186226245603,True
86,cloud000086.pcd,-3.9269214670482815,1.8961156696704766,0.0,-2.3151058616818534,-132.64579500036794,0.26530445312607026,True
87,cloud000087.pcd,-3.9278281261457595,1.8369972298794306,0.0,-2.168932625880667,-124.27068551118937,0.26152030310866864,True
88,cloud000088.pcd,-3.9149968958252126,1.7931751278421402,0.0,-2.024165677526423,-115.97615035750282,0.262955248068268,True
89,cloud000089.pcd,-3.9059980174139115,1.7541282030943581,0.0,-1.8865247746622218,-108.08990753501398,0.261762350593925,True
90,cloud000090.pcd,-3.8783980988076765,1.7227686368199153,0.0,-1.7268082400380842,-98.93882418259581,0.2641727676774405,True
91,cloud000091.pcd,-3.8283200418731678,1.6925457750227209,0.0,-1.5833299528720743,-90.71812387621739,0.2635141979148286,True
92,cloud000092.pcd,-3.7664785603933826,1.664064725705688,0.0,-1.4208497757748957,-81.40869547401088,0.2683548676935567,True
93,cloud000093.pcd,-3.7409262866819724,1.6616952204679114,0.0,-1.2662141628002135,-72.54872748814316,0.26772778804589936,True
94,cloud000094.pcd,-3.6607108857915223,1.6545892069426498,0.0,-1.110342529331146,-63.61794074455548,0.265450949970769,True
95,cloud000095.pcd,-3.545577950926707,1.612566401554266,0.0,-0.9414197254541198,-53.93937701888574,0.26596791524652236,True
96,cloud000096.pcd,-3.523013399529896,1.7114983618619286,0.0,-0.7971904091753661,-45.67564591405566,0.2649226978864519,True
97,cloud000097.pcd,-3.4760224894438165,1.6904150050905535,0.0,-0.6548946789408729,-37.52270112888709,0.26652653808323395,True
98,cloud000098.pcd,-3.4614240902101088,1.7076511496391802,0.0,-0.49807792084747987,-28.537762733211675,0.2690187757441164,True
99,cloud000099.pcd,-3.4058686460518963,1.7204760487522521,0.0,-0.3603513815916331,-20.6466133069088,0.26759926734063727,True
100,cloud000100.pcd,-3.3713315587121553,1.7501844446765156,0.0,-0.21422962653417302,-12.274453447071947,0.26707314847332386,True
101,cloud000101.pcd,-3.369030641709868,1.7897830918170545,0.0,-0.06588225993611911,-3.7747754391234576,0.2697773556016872,True
102,cloud000102.pcd,-3.345017537797549,1.8329057925828354,0.0,0.10558771626696752,6.049730510522067,0.2610397966532126,True
103,cloud000103.pcd,-3.3184206400175222,1.8956953694202976,0.0,0.2413282390719846,13.827089576148849,0.26661294495843885,True
104,cloud000104.pcd,-3.317871144805287,1.928843823382307,0.0,0.4004987174442323,22.946886209956993,0.26370740682963967,True
105,cloud000105.pcd,-3.327715114649676,1.9586355852074733,0.0,0.5450050985433637,31.226491959646268,0.25508499585549627,True
106,cloud000106.pcd,-3.308158705981693,2.008042591250895,0.0,0.6760415683987417,38.73432864465267,0.25908163126105077,True
107,cloud000107.pcd,-3.3001516232765518,2.0673066938103197,0.0,0.8341471521496459,47.793111311031645,0.2599641106775878,True
108,cloud000108.pcd,-3.3209777801729436,2.101529718195694,0.0,0.9718296317507614,55.68173630507162,0.26500261970879185,True
109,cloud000109.pcd,-3.3579067446582735,2.105191539758394,0.0,1.0557254999696388,60.48861547259902,0.2643813882761294,True
110,cloud000110.pcd,-3.392054321340935,2.124106410435401,0.0,1.1789939307979975,67.5513763062643,0.26717497647259897,True
111,cloud000111.pcd,-3.4407170213253337,2.155449307371099,0.0,1.385088893829985,79.35974786690191,0.26826739143282924,True
112,cloud000112.pcd,-3.4200582986916492,2.160643975039287,0.0,1.3770130502226594,78.89703611219444,0.26251607612940775,True
113,cloud000113.pcd,-3.4229364684687917,2.1484720563992807,0.0,1.3788544182828368,79.00253873057281,0.2619160666849698,True
114,cloud000114.pcd,-3.4126058075773984,2.147711477774396,0.0,1.3777561269269614,78.93961127120544,0.2671224401020435,True
115,cloud000115.pcd,-3.4007141529851888,2.1469920673813445,0.0,1.3766413534051403,78.87573945329216,0.27088352955805484,True
116,cloud000116.pcd,-3.410032636833297,2.1434889379809507,0.0,1.377293553960834,78.91310779252949,0.26892716355527724,True
117,cloud000117.pcd,-3.4061514481059545,2.132777540983614,0.0,1.3793377504596902,79.03023162440938,0.26997679356817056,True
118,cloud000118.pcd,-3.400172884424348,2.1274382362101867,0.0,1.376251899573408,78.8534253924187,0.26966120491445655,True
119,cloud000119.pcd,-3.400172884424348,2.1274382362101867,0.0,1.376251899573408,78.8534253924187,0.27095996520222393,True
