scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
62,cloud000062.pcd,6.3471494093514105,1.258487912600305,0.0,0.6517060495446563,37.34000612205253,0.2710383665475267,True
63,cloud000063.pcd,6.354250558120797,1.2607652446016289,0.0,0.6523799069458976,37.378615307137316,0.27165444064131167,True
64,cloud000064.pcd,6.361040456150879,1.2532025205423674,0.0,0.6582343812928211,37.71405197848364,0.2708793286545868,True
65,cloud000065.pcd,6.36110277965447,1.2426953084123513,0.0,0.6564544937128542,37.612071932143785,0.2709392282601336,True
66,cloud000066.pcd,6.348806575198661,1.2299207387690834,0.0,0.6539372071509969,37.467842036324356,0.27080985841980704,True
67,cloud000067.pcd,6.3487551163202,1.233532790118353,0.0,0.7035871944594814,40.31257676197862,0.2711312295763315,True
68,cloud000068.pcd,6.355224166829533,1.2227997333672873,0.0,0.8516003943607676,48.79310842854849,0.269547022978013,True
69,cloud000069.pcd,6.340241557701127,1.2288801132060216,0.0,1.0208753195978422,58.49184722202541,0.270544820116778,True
70,cloud000070.pcd,6.324798125653497,1.2242056937816157,0.0,1.2154970278815276,69.64284970830688,0.2695419331731062,True
71,cloud000071.pcd,6.353485025456699,1.2226141301769655,0.0,1.3809267151440376,79.12127259461782,0.26657386891386686,True
72,cloud000072.pcd,6.3543486117749435,1.2076284861847506,0.0,1.542123699686757,88.35717947915121,0.2660787393052008,True
73,cloud000073.pcd,6.381100741728414,1.2260242463764945,0.0,1.70770191360454,97.84411231595448,0.2665416288803729,True
74,cloud000074.pcd,6.393840681615002,1.2318181433524862,0.0,1.8634786685336606,106.76946291963684,0.26791690445764466,True
75,cloud000075.pcd,6.4042071237144595,1.236776527240225,0.0,2.026918330751344,116.13386576975387,0.2672919799963259,True
76,cloud000076.pcd,6.405306628794558,1.2362635797619752,0.0,2.1896601135654206,125.45828307543513,0.266454698937082,True
77,cloud000077.pcd,6.382333157195863,1.2596287400559434,0.0,2.362722612091849,135.37403383298852,0.26671484205875057,True
78,cloud000078.pcd,6.398389122662444,1.259975179788274,0.0,2.5114686701162867,143.89655517699686,0.26843978443210015,True
79,cloud000079.pcd,6.458550339683611,1.2998749467822759,0.0,2.683081587525316,153.7292510544614,0.26868097480006486,True
80,cloud000080.pcd,6.469084352887454,1.3076995383035719,0.0,2.846229512693218,163.07693860289834,0.27006283128556136,True
81,cloud000081.pcd,6.466212107538916,1.293367699311467,0.0,3.019213755236938,172.9882056229209,0.26761126081754344,True
82,cloud000082.pcd,6.456716600244792,1.3170384471917114,0.0,-3.066420045469966,-175.69292681974304,0.2692497670179953,True
83,cloud000083.pcd,6.458828924838578,1.3236417914092655,0.0,-2.915534766460624,-167.04783714185388,0.23501765619972725,True
84,cloud000084.pcd,6.455837309929739,1.343156371951137,0.0,-2.736798569115011,-156.80700738773285,0.2299716944780039,True
85,cloud000085.pcd,6.473739506893772,1.3429682163432854,0.0,-2.5829438470978725,-147.99178115799234,0.22978742551682954,True
86,cloud000086.pcd,6.479719196867042,1.3453550807545112,0.0,-2.4207735492850837,-138.70010753093987,0.23191194658541422,True
87,cloud000087.pcd,6.4669963891063285,1.3592120907191712,0.0,-2.265302381498024,-129.7922657807711,0.2706419662413128,True
88,cloud000088.pcd,6.47382480972973,1.371686850167588,0.0,-2.210508318262505,-126.6527972150029,0.2702331456768557,True
89,cloud000089.pcd,6.421815943866525,1.2849172054567553,0.0,-2.1894863649707954,-125.44832801426678,0.2684829460723129,True
90,cloud000090.pcd,6.3273213461563,1.174520238570713,0.0,-2.1896431606536444,-125.4573117451399,0.2670789215137585,True
91,cloud000091.pcd,6.231972643284077,1.0420709324152273,0.0,-2.193856347205483,-125.69870955286153,0.2703435901443019,True
92,cloud000092.pcd,6.147460673421828,0.9222569735007818,0.0,-2.192992502775712,-125.64921491287977,0.2709131667729741,True
93,cloud000093.pcd,6.057123725254038,0.8031083573447468,0.0,-2.1928357307008346,-125.64023253464379,0.27213055302363137,True
94,cloud000094.pcd,5.972031132444278,0.6941327159050211,0.0,-2.1938452207556445,-125.69807205424482,0.27215204531686193,True
95,cloud000095.pcd,5.936586935949114,0.6461029294732853,0.0,-2.27842420728599,-130.54409101792746,0.27186424238247786,True
96,cloud000096.pcd,5.949393458153164,0.6291409823654383,0.0,-2.4289206875410043,-139.16690416811372,0.2689795355356021,True
97,cloud000097.pcd,5.964613164970839,0.5999879260288519,0.0,-2.621224378503004,-150.18509404502436,0.2697275605929598,True
98,cloud000098.pcd,5.964173831237326,0.5961589580371109,0.0,-2.787386525973236,-159.70548380989905,0.26874667329941937,True
99,cloud000099.pcd,5.986894897201268,0.5940354474531655,0.0,-2.961127453119734,-169.6601056640833,0.2688130365012643,True
100,cloud000100.pcd,5.892735687452011,0.5693434981787333,0.0,-3.0432976651274335,-174.36811201381968,0.26738484173422716,True
101,cloud000101.pcd,5.748217452510983,0.5590493000354047,0.0,-3.046770346034401,-174.56708197338457,0.26869110648727484,True
102,cloud000102.pcd,5.6960259150840145,0.5408903344583763,0.0,-2.980778655447445,-170.7860366198188,0.2682430463475794,True
103,cloud000103.pcd,5.699513244113002,0.5650675693077675,0.0,-2.8075500166306306,-160.86076672481923,0.27027761569694275,True
104,cloud000104.pcd,5.688811651944876,0.5589777197890116,0.0,-2.6613766745223013,-152.48565114469002,0.2699240836189067,True
105,cloud000105.pcd,5.6806239581008295,0.5513023815453892,0.0,-2.497017333111799,-143.06855455831848,0.2688012969277509,True
106,cloud000106.pcd,5.683172271972916,0.5682775291292835,0.0,-2.3380491517705,-133.96034869059173,0.26936520166732597,True
107,cloud000107.pcd,5.679126505540662,0.5538928308559056,0.0,-2.1525815138494635,-123.33383580145582,0.27000371134787965,True
108,cloud000108.pcd,5.664446591490157,0.5472916489898241,0.0,-1.9893340484134148,-113.98044501576244,0.27027940578491527,True
109,cloud000109.pcd,5.653172478281091,0.5611932712779406,0.0,-1.8396914047255808,-105.40655309726957,0.26888662130586594,True
110,cloud000110.pcd,5.650840933336431,0.5700121945366936,0.0,-1.6634340206651788,-95.30774888259211,0.26752504802964294,True
111,cloud000111.pcd,5.644484160309491,0.5571337840965401,0.0,-1.4778031301672239,-84.67188230980416,0.2702092291625839,True
112,cloud000112.pcd,5.637948589156038,0.551335265130186,0.0,-1.3246732330991633,-75.89818549053156,0.2692080777064635,True
113,cloud000113.pcd,5.620210844010943,0.5439657680204216,0.0,-1.1525192064887375,-66.0344863395713,0.26945616649463106,True
114,cloud000114.pcd,5.646484673809745,0.4855583161001279,0.0,-1.0106093890039358,-57.90365272622035,0.26983514935087566,True
115,cloud000115.pcd,5.71256172519875,0.3773362801901783,0.0,-0.9949535364706082,-57.006638451381484,0.26728231379978334,True
116,cloud000116.pcd,5.714948934583555,0.34834784273702435,0.0,-0.8883302444401525,-50.897573820245505,0.2700132117662348,True
